YktDHMgbiYfMGSb5cpDs4u1Zr7HPsHWr , 5 , 195.130.124.2 , 0.572643 , -1 , 0.078
American Airlines , 5 , None , 0.661778 , 0.16 , -1 ,
D0rVk3fPVwm9FupjLD9n93s8fZ0rq60d , 5 , 195.130.124.2 , 0.681569 , -1 , 0.088
Huffington Post , 5 , 195.130.124.2 , 0.665439 , 0.14 , 0.07
zA05IUderrFdhOXw3WMPuk6EHuOnikY2 , 5 , None , 0.676404 , -1 , -1 ,
Krystle Campbell , 5 , 195.130.124.2 , 0.726726 , 0.12 , 0.068
p1JBr7w0UIm5G974eFIAEv0NOm1litdI , 5 , 195.130.124.2 , 0.56378 , -1 , 0.063
Girls Love Beyonce , 5 , 195.130.124.2 , 0.595337 , 0.14 , 0.066
TMVNyVsPjLCO9cp1B8t9yENG8H33xPoZ , 5 , 195.130.124.2 , 0.554345 , -1 , 0.072
Carlos Arredondo , 5 , 195.130.124.2 , 0.774448 , 0.14 , 0.048
jKqGd2HL7XPLWSZc6uKF9ps4CH7YhCvh , 5 , 144.232.2.182 , 0.582363 , -1 , -1 ,
Friends , 5 , 85.185.163.123 , 0.802601 , 0.19 , -1 ,
v20hrlnZZ4wOfMc6S1bllBOBp7e52bXD , 5 , 203.14.6.86 , 0.556282 , -1 , -1 ,
Amanda Bynes , 6 , 195.130.124.2 , 0.767609 , 0.2 , 0.075
yVV7fxYlGoDYiUfC3kg02UaDrmaSeKba , 6 , 195.130.124.2 , 0.555792 , -1 , 0.06
Man of Steel , 6 , 195.130.124.2 , 0.745004 , 0.2 , 0.066
nYd4j7zYN0Jjjo7fIjwDY4NhE9LheUo9 , 6 , 62.211.76.211 , 0.598217 , -1 , -1 ,
Ricin , 6 , 195.130.124.2 , 0.616289 , 0.15 , 0.067
qebOOggdz4bAc2zhmVom2BPv0aaeyJxm , 6 , 203.18.102.130 , 0.557426 , -1 , -1 ,
Pat Summerall , 6 , 74.125.189.16 , 0.793602 , 0.2 , 55.6
YktDHMgbiYfMGSb5cpDs4u1Zr7HPsHWr , 6 , 195.130.124.2 , 0.571141 , -1 , 0.064
American Airlines , 6 , 195.130.124.2 , 0.608486 , 0.14 , 0.063
D0rVk3fPVwm9FupjLD9n93s8fZ0rq60d , 6 , 195.130.124.2 , 0.562619 , -1 , 0.074
Huffington Post , 6 , 195.130.124.2 , 0.689398 , 0.13 , 0.075
